,Positive distance,Negative distance
1197,5.1196556,14.058075
1198,5.970937,26.368881
1199,1.58251,15.3155365
1200,3.681912,20.91753
1201,3.4585888,11.278725
1202,2.3536918,17.278896
1203,5.012595,11.74434
1204,3.6106365,14.260483
1205,3.6227107,14.832262
1206,5.089353,11.648403
1207,3.5479136,24.01713
1208,2.3828247,20.020031
1209,3.428632,20.277931
1210,3.6897316,25.776596
1211,10.875448,28.276894
1212,4.939335,20.198076
1213,4.0323734,29.398224
1214,6.482029,26.99964
1215,6.394562,22.728765
1216,6.22062,26.047968
1217,7.5235214,27.000021
1218,5.160865,16.467875
1219,5.0888495,25.535244
1220,5.852779,16.915148
1221,4.7396,11.010412
1222,3.4290023,16.06411
1223,5.3478417,13.544483
1224,3.934206,8.898405
1225,4.4964023,19.203123
1226,4.732424,25.228989
1227,4.261693,22.842875
1228,6.4635544,9.252021
1229,5.6371703,16.902218
1230,4.3620443,29.681114
1231,4.677888,23.221222
1232,3.4480028,27.060936
1233,4.6272497,16.244423
1234,5.3943224,22.504997
1235,6.7660766,22.938896
1236,7.714958,27.39305
1237,5.782488,13.571266
1238,3.1042995,19.539581
1239,3.3815837,25.480738
1240,3.2542164,14.518951
1241,5.8025637,13.243575
1242,4.9944468,27.715729
1243,3.41195,27.924252
1244,2.0731459,13.55461
1245,4.8626595,17.250786
1246,2.0814261,22.54993
1247,7.261941,18.04757
1248,6.1886024,27.280275
1249,4.9854245,18.107365
1250,11.300011,22.6125
1251,5.920741,20.19989
1252,4.0533757,14.581544
1253,2.7547092,21.989939
1254,3.668326,20.590282
1255,3.7055113,17.37763
1256,2.2818718,12.737147
1257,3.417912,19.932507
1258,2.575166,17.26033
1259,7.2130675,15.210094
1260,7.196771,20.617561
1261,6.6489983,7.5694766
1262,2.8950531,19.08768
1263,4.669194,31.16501
1264,4.4108524,25.1281
1265,5.215519,18.202599
1266,6.3131657,23.420982
1267,3.7176802,38.123154
1268,4.813281,13.275393
1269,7.9060793,19.384933
1270,4.682295,23.65591
1271,9.097928,21.445969
1272,3.1513224,23.967602
1273,2.3905578,12.52111
1274,4.944891,7.977122
1275,2.948924,23.843891
1276,5.5712547,28.1151
1277,8.1726055,18.660328
1278,5.774844,13.814524
1279,2.7920682,22.5764
1280,6.1003485,17.728203
1281,3.1436286,25.062784
1282,2.0256667,22.242018
1283,5.9465904,28.060318
1284,6.231306,22.033459
1285,5.3516326,27.727016
1286,4.155405,6.67027
1287,2.1113706,20.665707
1288,10.479208,13.938989
1289,5.116269,28.70777
1290,2.2755704,7.213249
1291,3.4159837,19.600487
1292,3.6909204,19.369884
1293,7.3954563,17.730783
1294,5.366922,26.908768
1295,5.940589,20.862616
1296,7.8785715,26.245106
1297,1.8368362,12.817763
1298,6.091581,26.611279
1299,6.670353,20.499514
1300,6.149612,20.219618
1301,6.422311,13.349106
1302,6.356718,19.293133
1303,4.410708,26.217384
1304,6.104944,20.667564
1305,7.2626615,20.93404
1306,4.546664,24.422615
1307,4.2466793,17.508232
1308,4.053706,10.525626
1309,7.391799,25.996838
1310,3.9129457,10.779694
1311,2.3744874,25.803177
1312,5.0737467,25.45829
1313,4.731008,25.766888
1314,5.6832876,22.115088
1315,4.397239,14.693434
1316,5.4098587,23.603786
1317,6.4644737,26.429195
1318,3.2310042,30.033089
1319,4.4887085,16.273867
1320,4.3038306,28.354286
1321,5.25956,11.372131
1322,8.278881,20.02823
1323,4.9215302,34.816833
1324,4.649396,12.30886
1325,6.7969694,26.428394
1326,6.7761235,28.482334
1327,2.7041368,16.240482
1328,8.358501,18.658316
1329,3.916714,22.532684
1330,6.6686325,26.14318
1331,6.005273,24.600872
1332,5.9832497,17.870926
1333,9.487797,13.116808
1334,4.114389,18.427624
1335,2.101122,16.056328
1336,6.2442527,15.807041
1337,2.9630888,14.746075
1338,3.8531713,21.797874
1339,1.8788157,19.499376
1340,2.3266926,18.051441
1341,5.1713676,19.606411
1342,4.630568,29.851479
1343,6.00074,30.612637
1344,5.227291,20.326202
1345,3.3574057,10.849558
1346,6.036842,14.11961
1347,3.4704185,23.159727
1348,7.402565,12.698831
1349,4.679343,13.378062
1350,3.496497,26.466545
1351,6.006045,21.499823
1352,5.1384034,32.67062
1353,5.2774444,18.759937
1354,5.9327865,7.9286075
1355,6.2000217,12.272154
1356,3.0857453,20.912037
1357,5.70442,8.839562
1358,4.586354,26.319878
1359,5.208976,18.358604
1360,7.9355965,19.311848
1361,4.66035,21.020443
1362,5.722824,15.744741
1363,4.579467,16.84988
1364,3.583082,30.929064
1365,3.0843692,11.332594
1366,2.2308362,20.729826
1367,6.4948215,15.379789
1368,6.6664453,19.639559
1369,4.994083,11.738109
1370,2.9537168,25.606277
1371,2.5367405,15.625941
1372,3.017002,27.22948
1373,2.7746315,24.055655
1374,2.46241,21.117155
1375,4.1656,16.578123
1376,2.636333,9.893043
1377,2.2105432,20.316242
1378,3.8919015,15.2307825
1379,6.7413425,22.688564
1380,10.0285425,23.778322
1381,3.7427995,25.835087
1382,4.4657545,28.231216
1383,6.6445937,26.50127
1384,8.827408,28.52193
1385,6.4194136,24.11066
1386,6.4294186,9.619909
1387,9.41775,18.661346
1388,3.9487057,14.3431225
1389,3.159082,23.27792
1390,2.5764284,17.870659
1391,5.9034185,16.49872
1392,4.511757,14.770184
1393,7.9422884,22.923233
1394,3.0691376,9.661875
1395,7.4783654,21.64629
1396,6.749095,21.578611
1397,9.536692,28.710045
1398,6.9392233,18.621468
1399,5.0917253,21.100218
1400,6.0069504,26.609024
1401,2.3440018,23.85384
1402,1.9743923,9.768846
1403,4.6066093,14.975986
1404,5.908634,21.355576
1405,6.1953,19.64442
1406,9.440088,13.891914
1407,3.8104358,17.587675
1408,5.289199,20.115936
1409,2.8202834,21.904152
1410,4.9018135,12.827738
1411,5.5722013,21.233124
1412,3.3567424,27.945963
1413,3.4765053,17.648045
1414,5.656542,27.141302
1415,5.4049525,8.419941
1416,5.680336,12.184969
1417,2.3745773,21.555328
1418,2.2111254,15.067218
1419,3.963094,13.937529
1420,5.1857996,10.444109
1421,2.549283,19.035206
1422,7.625786,18.265528
1423,3.8364096,22.838287
1424,5.3070493,19.185543
1425,6.747486,21.181171
1426,6.347765,9.089297
1427,5.6334906,19.331886
1428,3.6451397,13.909605
1429,6.885274,26.855476
1430,2.922945,21.490652
1431,2.7388134,20.832577
1432,4.612565,29.426434
1433,5.6097584,20.05302
1434,8.792215,21.672327
1435,2.5463352,16.64059
1436,0.944228,20.296587
1437,3.9377086,10.792513
1438,2.9807365,15.184514
1439,5.5760174,17.214306
1440,4.77046,23.847881
1441,3.8065445,14.086287
1442,4.290215,27.157856
1443,3.9173067,36.84931
1444,10.190106,25.546217
1445,5.09849,18.179005
1446,4.5659943,15.631424
1447,7.148168,26.613949
1448,9.470024,24.206326
1449,3.7108707,7.2505527
1450,7.451708,16.861317
1451,4.994662,17.907936
1452,4.920929,15.26156
1453,3.676014,18.315693
1454,9.281605,13.425942
1455,4.479005,13.9397335
1456,5.757825,11.981207
1457,6.54068,20.757751
1458,4.068973,23.748482
1459,2.8742766,15.866953
1460,3.3220878,21.216858
1461,4.038254,16.72273
1462,6.489948,25.227123
1463,3.9296212,7.1138954
1464,6.280987,22.423813
1465,4.4599686,26.468311
1466,8.343922,29.95033
1467,1.1002464,18.666983
1468,2.8788743,23.198904
1469,4.803902,17.484844
1470,6.534049,28.996258
1471,3.8540523,23.242592
1472,7.740683,32.067924
1473,5.7161818,16.57487
1474,7.5523596,14.93617
1475,4.56633,15.794933
1476,5.516025,25.527962
1477,4.630764,29.934614
1478,4.393502,13.880185
1479,6.4031315,19.299358
1480,3.8833952,15.8442
1481,4.478236,23.95066
1482,5.976556,8.214612
1483,3.9944448,18.286295
1484,4.22651,27.039145
1485,5.6855545,18.881264
1486,3.8817523,15.916705
1487,3.0229983,22.577913
1488,3.485292,18.621376
1489,6.3611355,21.887714
1490,6.998021,16.063248
1491,1.4474937,25.110924
1492,3.2995086,20.683847
1493,2.8712783,23.6256
1494,2.600883,31.749752
1495,7.165003,14.959086
1496,5.652171,17.008034
1497,2.7432559,15.561193
1498,5.2630215,17.364706
1499,5.6763515,23.189676
1500,5.2835894,24.064474
1501,6.2378864,28.058826
1502,4.8218145,18.531902
1503,4.911994,15.146525
1504,6.6184063,22.696297
1505,5.0544825,18.645771
1506,4.066211,24.867573
1507,5.459123,16.69953
1508,4.5589867,15.399143
1509,1.6499317,13.769787
1510,4.989484,13.937651
1511,4.648164,26.489174
1512,6.7808504,33.64523
1513,4.654669,28.439728
1514,4.6101484,18.419079
1515,4.227293,23.360874
1516,2.8135576,16.35432
1517,4.71173,31.474617
1518,2.4818153,22.620295
1519,3.0780332,23.325207
1520,6.9785666,14.4830065
1521,7.1734433,21.350348
1522,5.290947,21.33331
1523,3.341002,11.366137
1524,3.2125885,25.175716
1525,7.672387,16.424023
1526,9.053706,16.868313
1527,5.8867254,15.721416
1528,5.2834797,28.599415
1529,7.1770496,31.797634
1530,8.663555,16.637564
1531,2.6726847,10.785948
1532,7.484787,15.05659
1533,6.0931716,22.161919
1534,3.8072112,22.247066
1535,4.3647447,21.543655
1536,4.515997,25.874237
1537,3.0563402,11.4689245
1538,10.432776,17.457115
1539,10.988459,21.930832
1540,7.9328876,17.187828
1541,9.423986,26.165611
1542,3.6735268,24.141903
1543,5.8547907,16.025784
1544,4.9880147,20.029509
1545,6.038643,13.410912
1546,2.3929908,23.83385
1547,2.8097365,12.653017
1548,5.557025,31.172798
1549,8.814333,16.88598
1550,6.0711055,10.336884
1551,4.049079,17.25219
1552,8.809088,27.923637
1553,3.1701264,27.668442
1554,5.4582567,28.356438
1555,10.52082,23.084465
1556,4.3663797,23.078793
1557,5.5903864,27.636856
1558,9.237427,29.287233
1559,8.69589,23.463507
1560,9.564714,23.30357
1561,5.679914,24.940739
1562,6.2027993,19.909454
1563,1.0528309,11.874795
1564,2.169501,11.596696
1565,3.3163276,17.028608
1566,6.7561216,16.77808
1567,7.9578032,23.03025
1568,4.560644,20.53827
1569,1.8247012,11.202933
1570,2.789401,21.338802
1571,2.3834105,21.973358
1572,4.425647,13.539953
1573,3.7526011,22.785002
1574,6.0744166,14.231555
1575,1.9590745,16.530312
1576,8.836713,13.343126
1577,3.8686728,16.061138
1578,8.35718,13.058239
1579,6.4994555,18.646738
1580,5.678062,23.951662
1581,5.715666,32.42499
1582,3.9951885,16.180508
1583,4.3970156,25.2047
1584,6.7717,22.84015
1585,4.4781346,20.115608
1586,6.418023,21.019745
1587,4.7220993,22.379444
1588,1.244264,11.369928
1589,5.222194,22.716398
1590,2.8112924,21.084538
1591,5.274299,21.020247
1592,7.019445,26.635704
1593,10.2422085,19.716997
1594,6.6493998,24.24831
1595,6.3928995,7.6422615
1596,10.505478,18.761086
1597,5.435472,11.760202
1598,4.4001436,14.024563
1599,3.160566,19.853386
1600,3.3275926,19.40184
1601,5.311481,17.08015
1602,3.3784595,17.066273
1603,8.787708,19.247755
1604,3.8277555,23.112099
1605,3.9325218,18.771545
1606,4.9766655,20.305613
1607,6.1181517,18.651775
1608,6.6671686,14.194446
1609,8.366945,27.72728
1610,5.869542,12.843086
1611,5.204383,23.05473
1612,4.45951,16.735073
1613,6.563671,17.704918
1614,6.655945,13.460968
1615,2.9565952,12.749251
1616,4.142028,16.231995
1617,8.537791,21.561005
1618,8.905489,22.469585
1619,1.8209764,18.169441
1620,5.344553,13.997719
1621,1.8728068,24.498955
1622,6.578558,25.768688
1623,4.761833,20.323505
1624,4.1428084,10.722097
1625,5.8714705,22.572102
1626,6.3868504,27.64098
1627,2.7050858,17.716778
1628,5.863839,24.121857
1629,7.945167,23.28092
1630,5.1402707,22.320377
1631,6.704045,18.621752
1632,6.2587967,28.054455
1633,4.666812,17.847925
1634,8.353651,28.18602
1635,7.7917776,24.07
1636,4.645984,17.759281
1637,8.125051,26.664762
1638,2.2227554,13.7304735
1639,2.7616272,19.656612
1640,7.545706,20.312258
1641,5.070239,21.213793
1642,6.647464,17.908115
1643,9.199929,22.586487
1644,3.205029,14.773797
1645,4.8427343,19.95042
1646,2.660918,19.238565
1647,6.107985,22.89095
1648,2.133604,21.231022
1649,4.9889545,23.929531
1650,5.4240694,26.823841
1651,6.264455,22.94889
1652,4.5440254,8.046163
1653,8.183177,21.42462
1654,2.4252377,15.640192
1655,5.6029887,23.27538
1656,7.9975586,26.60382
1657,3.8376794,15.0589485
1658,4.277528,5.3013783
1659,3.4876647,26.405272
1660,5.0901613,14.981695
1661,7.9759865,22.409946
1662,5.1401434,29.282314
1663,10.244044,23.754349
1664,5.159937,20.697868
1665,5.085881,20.955564
1666,2.6736503,20.681416
1667,5.8090487,27.439169
1668,7.4444284,18.668962
1669,3.6223884,24.46838
1670,5.908545,26.825378
1671,5.5235357,16.093168
1672,5.385084,13.116371
1673,3.074315,17.01044
1674,4.6860375,13.814894
1675,2.9483047,19.164032
1676,5.8058267,24.368668
1677,4.876177,18.16006
1678,2.7491302,19.505949
1679,6.0994644,19.231243
1680,6.8516893,27.965347
1681,7.6679673,13.145052
1682,8.6805315,15.799796
1683,5.1362076,33.38008
1684,5.2491665,15.523757
1685,3.477268,12.937217
1686,3.476222,27.219522
1687,11.92459,19.570534
1688,4.2434306,16.303314
1689,2.4876056,12.467577
1690,1.1017749,14.89909
1691,6.712627,27.285269
1692,4.6182184,19.400587
1693,3.3952837,28.2734
1694,4.8396397,26.384485
1695,5.3242173,24.319431
1696,0.5518677,11.764156
1697,5.5738726,15.984703
1698,5.3479357,16.421776
1699,5.017062,12.148427
1700,3.423038,20.644222
1701,7.854088,20.204638
1702,7.2537074,20.32909
1703,1.9945357,13.140959
1704,5.726533,17.482409
1705,2.3219874,21.626938
1706,1.7299442,20.290989
1707,1.9891739,8.870054
1708,6.198652,19.857937
1709,4.5364604,21.91524
1710,2.9699774,13.887317
1711,4.028043,19.931131
1712,1.9554787,14.511083
1713,3.6906674,26.608906
1714,6.705943,21.07563
1715,9.353977,30.377415
1716,4.5721726,14.070578
1717,7.295791,15.296858
1718,2.4071116,10.903862
1719,6.306815,25.728708
1720,6.214059,28.764896
1721,4.5032544,10.476124
1722,10.894848,24.776543
1723,6.3343773,9.076796
1724,5.239225,24.935177
1725,3.5549092,19.22063
1726,5.7858415,18.829498
1727,2.5505347,14.607731
1728,2.8523107,10.435577
